FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_000724505.1_ASM72450v1_genomic.fna	NZ_CP008825.1	143903	145522	-	mcr-9.1	1-1620/1620	===============	0/0	100.00	100.00	ncbi	NG_064792.1	phosphoethanolamine--lipid A transferase MCR-9.1	COLISTIN
GCF_000724505.1_ASM72450v1_genomic.fna	NZ_CP008825.1	171618	172433	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047440.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_000724505.1_ASM72450v1_genomic.fna	NZ_CP008826.1	36400	37281	-	blaKPC-3	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049257.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	CARBAPENEM
GCF_000724505.1_ASM72450v1_genomic.fna	NZ_CP008826.1	46284	47144	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008897.1	447813	448958	-	blaACT-5	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_048628.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-5	CEPHALOSPORIN
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008897.1	583304	583729	+	fosA	1-426/426	===============	0/0	100.00	100.00	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008897.1	3346231	3349383	-	oqxB5	1-3153/3153	===============	0/0	100.00	89.03	ncbi	NG_050454.1	multidrug efflux RND transporter permease subunit OqxB5	PHENICOL;QUINOLONE
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008897.1	3349407	3350573	-	oqxA10	1-1176/1176	========/======	3/11	99.15	85.64	ncbi	NG_050418.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	PHENICOL;QUINOLONE
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008899.1	170515	172134	+	mcr-9.1	1-1620/1620	===============	0/0	100.00	100.00	ncbi	NG_064792.1	phosphoethanolamine--lipid A transferase MCR-9.1	COLISTIN
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008899.1	206603	207418	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008899.1	212118	212978	+	blaSHV-12	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050590.1	class A extended-spectrum beta-lactamase SHV-12	CEPHALOSPORIN
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008899.1	217992	218633	+	catA2	1-642/642	===============	0/0	100.00	100.00	ncbi	NG_047596.1	type A-2 chloramphenicol O-acetyltransferase CatII	CHLORAMPHENICOL
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008901.1	4264	4737	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_000750225.1_ASM75022v1_genomic.fna	NZ_CP008901.1	28240	29121	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008905.1	446367	447512	-	blaACT-5	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_048628.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-5	CEPHALOSPORIN
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008905.1	580484	580909	+	fosA	1-426/426	===============	0/0	100.00	100.00	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008905.1	3335581	3338733	-	oqxB5	1-3153/3153	===============	0/0	100.00	89.03	ncbi	NG_050454.1	multidrug efflux RND transporter permease subunit OqxB5	PHENICOL;QUINOLONE
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008905.1	3338757	3339923	-	oqxA10	1-1176/1176	========/======	3/11	99.15	85.64	ncbi	NG_050418.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	PHENICOL;QUINOLONE
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008908.1	4264	4737	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_000750275.1_ASM75027v1_genomic.fna	NZ_CP008908.1	28240	29121	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011570.1	31405	32265	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	16432	17313	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	26129	26989	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	42737	43951	+	floR2	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047875.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	CHLORAMPHENICOL;FLORFENICOL
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	44905	46080	+	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	69324	70163	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011571.1	70668	71459	-	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011572.1	1717362	1717787	-	fosA	1-426/426	===============	0/0	100.00	97.42	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011572.1	1902585	1903730	+	blaACT-73	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_066689.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-73	CEPHALOSPORIN
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011572.1	3857232	3858407	+	oqxA9	1-1176/1176	===============	0/0	100.00	87.16	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001022015.1_ASM102201v1_genomic.fna	NZ_CP011572.1	3858431	3861550	+	oqxB9	1-3120/3153	===============	0/0	98.95	89.04	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011582.1	31532	32413	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011582.1	41228	42088	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011583.1	11690	12550	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011583.1	56295	57509	+	floR2	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047875.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	CHLORAMPHENICOL;FLORFENICOL
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011583.1	58463	59638	+	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011583.1	82882	83721	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011583.1	84226	85017	-	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011584.1	37659	38804	-	blaACT-73	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_066689.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-73	CEPHALOSPORIN
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011584.1	221150	221575	+	fosA	1-426/426	===============	0/0	100.00	97.42	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011584.1	2956095	2959214	-	oqxB9	1-3120/3153	===============	0/0	98.95	89.04	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001022055.1_ASM102205v1_genomic.fna	NZ_CP011584.1	2959238	2960413	-	oqxA9	1-1176/1176	===============	0/0	100.00	87.16	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011579.1	31405	32265	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	16432	17313	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	26129	26989	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	38849	39640	+	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	40145	40984	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	64228	65403	-	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011580.1	66357	67571	-	floR2	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047875.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	CHLORAMPHENICOL;FLORFENICOL
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011581.1	16444	17589	+	blaACT-73	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_066689.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-73	CEPHALOSPORIN
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011581.1	1970945	1972120	+	oqxA9	1-1176/1176	===============	0/0	100.00	87.16	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011581.1	1972144	1975263	+	oqxB9	1-3120/3153	===============	0/0	98.95	89.04	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001022075.1_ASM102207v1_genomic.fna	NZ_CP011581.1	4714675	4715100	-	fosA	1-426/426	===============	0/0	100.00	97.42	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011589.1	4808	5281	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011589.1	20801	21682	+	blaKPC-3	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049257.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	CARBAPENEM
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011591.1	819911	820554	-	qnrE1	1-644/645	===============	0/0	99.84	93.63	ncbi	NG_054677.1	quinolone resistance pentapeptide repeat protein QnrE1	QUINOLONE
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011591.1	1030488	1033612	-	oqxB4	1-3125/3153	===============	0/0	99.11	90.11	ncbi	NG_050453.1	multidrug efflux RND transporter permease subunit OqxB4	PHENICOL;QUINOLONE
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011591.1	1033636	1034811	-	oqxA9	1-1176/1176	===============	0/0	100.00	86.82	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011591.1	2541114	2541539	-	fosA	1-426/426	===============	0/0	100.00	95.78	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001022095.1_ASM102209v1_genomic.fna	NZ_CP011591.1	2669709	2670854	+	blaACT-68	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_064668.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-68	CEPHALOSPORIN
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011648.1	31405	32265	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	16432	17313	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	26129	26989	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	38849	39640	+	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	40145	40984	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	64228	65403	-	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011649.1	66357	67571	-	floR2	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047875.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	CHLORAMPHENICOL;FLORFENICOL
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011650.1	37659	38804	-	blaACT-73	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_066689.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-73	CEPHALOSPORIN
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011650.1	193568	193993	+	fosA	1-426/426	===============	0/0	100.00	97.42	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011650.1	2928622	2931741	-	oqxB9	1-3120/3153	===============	0/0	98.95	89.04	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001022255.1_ASM102225v1_genomic.fna	NZ_CP011650.1	2931765	2932940	-	oqxA9	1-1176/1176	===============	0/0	100.00	87.16	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011659.1	31405	32265	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	16432	17313	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	26129	26989	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	42737	43951	+	floR2	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047875.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	CHLORAMPHENICOL;FLORFENICOL
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	44905	46080	+	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	69324	70163	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011661.1	70668	71459	-	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011662.1	1726519	1727694	+	oqxA9	1-1176/1176	===============	0/0	100.00	87.16	ncbi	NG_050427.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA9	PHENICOL;QUINOLONE
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011662.1	1727718	1730837	+	oqxB9	1-3120/3153	===============	0/0	98.95	89.04	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011662.1	4466368	4466793	-	fosA	1-426/426	===============	0/0	100.00	97.42	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001874505.1_ASM187450v1_genomic.fna	NZ_CP011662.1	4650525	4651670	+	blaACT-73	1-1146/1146	===============	0/0	100.00	99.91	ncbi	NG_066689.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-73	CEPHALOSPORIN
GCF_001922365.1_ASM192236v1_genomic.fna	NZ_CP018814.1	223852	225027	+	oqxA10	1-1176/1176	===============	0/0	100.00	86.39	ncbi	NG_050418.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	PHENICOL;QUINOLONE
GCF_001922365.1_ASM192236v1_genomic.fna	NZ_CP018814.1	225051	228170	+	oqxB9	1-3120/3153	===============	0/0	98.95	89.36	ncbi	NG_050458.1	multidrug efflux RND transporter permease subunit OqxB9	PHENICOL;QUINOLONE
GCF_001922365.1_ASM192236v1_genomic.fna	NZ_CP018814.1	1253257	1254072	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047440.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_001922365.1_ASM192236v1_genomic.fna	NZ_CP018814.1	2936015	2936440	-	fosA	1-426/426	===============	0/0	100.00	96.24	ncbi	NG_050405.1	fosfomycin resistance glutathione transferase FosA	FOSFOMYCIN
GCF_001922365.1_ASM192236v1_genomic.fna	NZ_CP018814.1	3098710	3099855	+	blaACT-45	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_050708.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-45	CEPHALOSPORIN
